Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,New Cases,New Deaths,state_code
Bihar,2021-05-22,681199,4339,627548.0,49312.0,39725.0,5237.0,10
Chhattisgarh,2021-05-22,941366,12391,852529.0,76446.0,-885686.0,-11898.0,22
Ladakh,2021-05-22,17146,173,15374.0,1599.0,2360.0,24.0,38
Sikkim,2021-05-22,12521,220,9126.0,3175.0,-12451.0,-220.0,11
Unknown,2021-05-22,0,0,0.0,0.0,0.0,0.0,97
Telangana,2021-05-22,547727,3085,500247.0,44395.0,-390631.0,-2124.0,36
West Bengal,2021-05-22,1229805,14054,1083570.0,132181.0,366527.0,5134.0,19
Maharashtra,2021-05-22,5527092,86618,5070801.0,369673.0,-3909434.0,-43985.0,27
Tamil Nadu,2021-05-22,1770988,19598,1476761.0,274629.0,699690.0,12790.0,33
Karnataka,2021-05-22,2367742,24207,1829276.0,514259.0,484337.0,11101.0,29
Lakshadweep,2021-05-22,6101,22,4251.0,1828.0,3021.0,21.0,31
Himachal Pradesh,2021-05-22,175384,2652,141213.0,31519.0,41255.0,995.0,2
Rajasthan,2021-05-22,903418,7475,764137.0,131806.0,-868120.0,-6862.0,8
Andaman and Nicobar Islands,2021-05-22,6789,98,6417.0,274.0,686.0,30.0,35
Goa,2021-05-22,143192,2302,121562.0,19328.0,35175.0,1068.0,30
Haryana,2021-05-22,728607,7317,666893.0,54397.0,-627291.0,-6272.0,6
Andhra Pradesh,2021-05-22,1542079,9904,1323019.0,209156.0,-791562.0,-3710.0,37
Meghalaya,2021-05-22,27755,414,20480.0,6861.0,56008.0,1042.0,17
Uttarakhand,2021-05-22,307566,5600,238593.0,63373.0,35989.0,1795.0,5
Uttar Pradesh,2021-05-22,1659212,18760,1534176.0,106276.0,-1052603.0,-10003.0,9
Jammu and Kashmir,2021-05-22,263905,3465,210547.0,49893.0,66836.0,961.0,1
Assam,2021-05-22,359640,2588,302889.0,54163.0,-351058.0,-2576.0,18
Madhya Pradesh,2021-05-22,757119,7394,682100.0,67625.0,-607358.0,-4723.0,23
Gujarat,2021-05-22,780471,9469,686581.0,84421.0,-531890.0,-5144.0,24
Delhi,2021-05-22,1412959,22831,1354445.0,35683.0,18751.0,2045.0,7
Dadra and Nagar Haveli and Daman and Diu,2021-05-22,9880,4,9269.0,607.0,802.0,0.0,26
Nagaland,2021-05-22,19593,258,14747.0,4588.0,12581.0,444.0,13
Jharkhand,2021-05-22,327035,4760,297776.0,24499.0,21793.0,378.0,20
Arunachal Pradesh,2021-05-22,23553,92,20545.0,2916.0,-23358.0,-91.0,12
Mizoram,2021-05-22,10024,30,7521.0,2473.0,126760.0,478.0,15
Odisha,2021-05-22,668422,2430,567382.0,98610.0,-634943.0,-2243.0,21
Tripura,2021-05-22,45223,457,37429.0,7337.0,-3326.0,-12.0,16
Kerala,2021-05-22,2293632,6994,1979919.0,306719.0,-1281676.0,-2978.0,32
Puducherry,2021-05-22,93167,1295,73936.0,17936.0,-53099.0,-622.0,34
Punjab,2021-05-22,528676,12888,452318.0,63470.0,-17024.0,-571.0,3
Chandigarh,2021-05-22,57737,680,51382.0,5675.0,32744.0,455.0,4
Jammu and Kashmir,2021-05-23,267313,3513,214664.0,49136.0,-144428.0,-1601.0,1
Gujarat,2021-05-23,784676,9523,695026.0,80127.0,-747904.0,-7563.0,24
Dadra and Nagar Haveli and Daman and Diu,2021-05-23,9925,4,9390.0,531.0,-6609.0,-2.0,26
Tripura,2021-05-23,46099,463,37625.0,8011.0,38415.0,353.0,16
Chhattisgarh,2021-05-23,945694,12494,862660.0,70540.0,-661158.0,-9057.0,22
Sikkim,2021-05-23,12808,221,9393.0,3194.0,17070.0,149.0,11
Kerala,2021-05-23,2322146,7170,2025319.0,289657.0,4042905.0,53964.0,32
West Bengal,2021-05-23,1248668,14208,1102772.0,131688.0,146056.0,1605.0,19
Maharashtra,2021-05-23,5553225,87300,5111095.0,354830.0,1041595.0,52565.0,27
Karnataka,2021-05-23,2398925,24658,1891042.0,483225.0,-1531145.0,-13054.0,29
Himachal Pradesh,2021-05-23,177725,2707,146230.0,28788.0,49959.0,1148.0,2
Madhya Pradesh,2021-05-23,760963,7483,691427.0,62053.0,-339986.0,-2847.0,23
Jharkhand,2021-05-23,329072,4801,301705.0,22566.0,20149.0,339.0,20
Mizoram,2021-05-23,10220,31,7736.0,2453.0,-8686.0,-31.0,15
Unknown,2021-05-23,0,0,0.0,0.0,0.0,0.0,97
Odisha,2021-05-23,679530,2456,577983.0,99091.0,-346581.0,-558.0,21
Goa,2021-05-23,144839,2341,124255.0,18243.0,-121949.0,-2073.0,30
Meghalaya,2021-05-23,28878,435,20989.0,7454.0,12222.0,279.0,17
Tamil Nadu,2021-05-23,1806861,20046,1502537.0,284278.0,-1768145.0,-19697.0,33
Punjab,2021-05-23,533973,13089,459681.0,61203.0,-529346.0,-12976.0,3
Chandigarh,2021-05-23,58129,692,52172.0,5265.0,-57012.0,-673.0,4
Arunachal Pradesh,2021-05-23,23867,95,20836.0,2936.0,4515.0,24.0,12
Manipur,2021-05-23,43322,674,36258.0,6390.0,82305.0,1321.0,14
Rajasthan,2021-05-23,909521,7590,779601.0,122330.0,49049.0,1375.0,8
Bihar,2021-05-23,685574,4442,636224.0,44908.0,76884.0,7672.0,10
Haryana,2021-05-23,733628,7415,678220.0,47993.0,26391.0,1117.0,6
Assam,2021-05-23,365620,2667,307548.0,55405.0,209600.0,2737.0,18
Lakshadweep,2021-05-23,6418,22,4394.0,2002.0,3947.0,29.0,31
Uttar Pradesh,2021-05-23,1665176,18978,1551716.0,94482.0,-1078425.0,-10599.0,9
Andaman and Nicobar Islands,2021-05-23,6820,101,6441.0,278.0,250.0,18.0,35
Telangana,2021-05-23,551035,3106,504970.0,42959.0,112419.0,798.0,36
Delhi,2021-05-23,1415219,23013,1360898.0,31308.0,134511.0,2147.0,7
Puducherry,2021-05-23,94612,1325,75947.0,17340.0,-64073.0,-769.0,34
Andhra Pradesh,2021-05-23,1562060,10022,1341355.0,210683.0,749073.0,4666.0,37
Ladakh,2021-05-23,17277,176,15585.0,1516.0,3631.0,32.0,38
Nagaland,2021-05-23,19845,271,14967.0,4607.0,7098.0,264.0,13
Uttarakhand,2021-05-23,310469,5734,246806.0,57929.0,21009.0,801.0,5
Karnataka,2021-05-24,2424904,25282,1926615.0,473007.0,-1024129.0,-10475.0,29
Madhya Pradesh,2021-05-24,764338,7558,699014.0,57766.0,-653627.0,-5523.0,23
Odisha,2021-05-24,692382,2484,589610.0,100288.0,-358362.0,-581.0,21
Delhi,2021-05-24,1416868,23202,1366056.0,27610.0,16498.0,1738.0,7
Punjab,2021-05-24,538994,13281,468208.0,57505.0,60948.0,3061.0,3
Assam,2021-05-24,369183,2739,313333.0,53111.0,218256.0,2888.0,18
Maharashtra,2021-05-24,5579897,88620,5140272.0,351005.0,196287.0,8131.0,27
Rajasthan,2021-05-24,916042,7703,796121.0,112218.0,-799161.0,-6351.0,8
Chandigarh,2021-05-24,58489,702,52913.0,4874.0,-10937.0,-161.0,4
Gujarat,2021-05-24,788470,9576,703760.0,75134.0,23593.0,297.0,24
Kerala,2021-05-24,2347966,7358,2062635.0,277973.0,-1140634.0,-2481.0,32
Himachal Pradesh,2021-05-24,179034,2766,150289.0,25979.0,25584.0,741.0,2
Manipur,2021-05-24,44089,688,36867.0,6534.0,5793.0,105.0,14
Uttarakhand,2021-05-24,313519,5805,252979.0,54735.0,-217933.0,-4176.0,5
Uttar Pradesh,2021-05-24,1669891,19209,1565802.0,84880.0,40011.0,3687.0,9
Telangana,2021-05-24,553277,3125,509663.0,40489.0,119212.0,841.0,36
Lakshadweep,2021-05-24,6611,24,4537.0,2050.0,3809.0,27.0,31
Haryana,2021-05-24,738028,7512,687700.0,42816.0,21011.0,949.0,6
Arunachal Pradesh,2021-05-24,24093,98,21096.0,2899.0,-3928.0,-38.0,12
Sikkim,2021-05-24,13132,224,9591.0,3317.0,379.0,13.0,11
Unknown,2021-05-24,0,0,0.0,0.0,0.0,0.0,97
Meghalaya,2021-05-24,29681,459,21542.0,7680.0,-15669.0,-310.0,17
Nagaland,2021-05-24,20068,285,15105.0,4678.0,-13353.0,-268.0,13
Bihar,2021-05-24,689576,4549,644335.0,40692.0,137441.0,7687.0,10
Jammu and Kashmir,2021-05-24,270621,3564,219620.0,47437.0,36791.0,622.0,1
Puducherry,2021-05-24,96060,1359,77850.0,16851.0,-95933.0,-1359.0,34
Ladakh,2021-05-24,17407,178,15707.0,1522.0,-7588.0,-48.0,38
Mizoram,2021-05-24,10333,33,7839.0,2461.0,129372.0,500.0,15
Andaman and Nicobar Islands,2021-05-24,6844,103,6473.0,268.0,275.0,19.0,35
Goa,2021-05-24,146460,2383,126800.0,17277.0,10815.0,310.0,30
Tripura,2021-05-24,46525,465,38099.0,7961.0,-40526.0,-428.0,16
Jharkhand,2021-05-24,330417,4838,306080.0,19499.0,-210431.0,-3748.0,20
Chhattisgarh,2021-05-24,949000,12586,870640.0,65774.0,137207.0,1119.0,22
Andhra Pradesh,2021-05-24,1580827,10126,1361464.0,209237.0,136329.0,1006.0,37
West Bengal,2021-05-24,1267090,14364,1122201.0,130525.0,99150.0,1046.0,19
Dadra and Nagar Haveli and Daman and Diu,2021-05-24,9987,4,9462.0,521.0,683.0,0.0,26
Tamil Nadu,2021-05-24,1842344,20468,1527733.0,294143.0,-1267327.0,-11235.0,33
Telangana,2021-05-25,556320,3146,513968.0,39206.0,226016.0,960.0,36
Jammu and Kashmir,2021-05-25,272858,3609,223619.0,45630.0,44903.0,740.0,1
Tamil Nadu,2021-05-25,1877211,20872,1554759.0,301580.0,529286.0,9963.0,33
Bihar,2021-05-25,692420,4642,649835.0,37943.0,-472321.0,-3513.0,10
Nagaland,2021-05-25,20259,297,15248.0,4714.0,-8042.0,-206.0,13
Uttar Pradesh,2021-05-25,1673785,19362,1577720.0,76703.0,-1054002.0,-10542.0,9
Dadra and Nagar Haveli and Daman and Diu,2021-05-25,10049,4,9606.0,439.0,443.0,0.0,26
Chandigarh,2021-05-25,58734,709,53597.0,4428.0,-40412.0,-412.0,4
Andaman and Nicobar Islands,2021-05-25,6853,104,6495.0,254.0,3105.0,25.0,35
Himachal Pradesh,2021-05-25,180983,2827,153975.0,24181.0,21307.0,653.0,2
Karnataka,2021-05-25,2450215,25811,1983948.0,440456.0,484409.0,11277.0,29
Delhi,2021-05-25,1418418,23409,1370431.0,24578.0,-800610.0,-13105.0,7
Unknown,2021-05-25,0,0,0.0,0.0,0.0,0.0,97
Ladakh,2021-05-25,17532,178,15891.0,1463.0,2339.0,24.0,38
Kerala,2021-05-25,2365787,7554,2098674.0,259559.0,2977166.0,43014.0,32
Manipur,2021-05-25,44627,705,37478.0,6444.0,-22756.0,-484.0,14
Odisha,2021-05-25,703441,2516,601224.0,99701.0,322433.0,5676.0,21
Lakshadweep,2021-05-25,6847,24,4661.0,2162.0,4439.0,28.0,31
West Bengal,2021-05-25,1284973,14517,1141871.0,128585.0,17005.0,157.0,19
Mizoram,2021-05-25,10622,34,8019.0,2569.0,-9614.0,-34.0,15
Uttarakhand,2021-05-25,315590,5927,260084.0,49579.0,25896.0,1430.0,5
Assam,2021-05-25,375404,2823,318585.0,53996.0,232407.0,3139.0,18
Goa,2021-05-25,147861,2421,129162.0,16278.0,-70384.0,-1404.0,30
Sikkim,2021-05-25,13233,232,9817.0,3184.0,25663.0,205.0,11
Maharashtra,2021-05-25,5602019,89212,5182592.0,330215.0,2227614.0,54080.0,27
Tripura,2021-05-25,47298,470,38526.0,8302.0,33961.0,310.0,16
Chhattisgarh,2021-05-25,953209,12646,879625.0,60938.0,-950002.0,-12632.0,22
Punjab,2021-05-25,543475,13468,475011.0,54996.0,59303.0,3103.0,3
Puducherry,2021-05-25,96982,1382,79765.0,15835.0,26025.0,427.0,34
Andhra Pradesh,2021-05-25,1593821,10222,1379837.0,203762.0,-918147.0,-4514.0,37
Madhya Pradesh,2021-05-25,767274,7618,706003.0,53653.0,-515088.0,-3855.0,23
Gujarat,2021-05-25,791657,9621,713065.0,68971.0,420713.0,1154.0,24
Jharkhand,2021-05-25,331811,4871,309371.0,17569.0,-327187.0,-4829.0,20
Meghalaya,2021-05-25,30492,483,22221.0,7788.0,33822.0,590.0,17
Rajasthan,2021-05-25,920456,7806,812775.0,99875.0,-599684.0,-5019.0,8
Haryana,2021-05-25,741785,7607,696059.0,38119.0,-729322.0,-7409.0,6
Arunachal Pradesh,2021-05-25,24573,102,21344.0,3127.0,34589.0,180.0,12
Kerala,2021-05-26,2395590,7731,2132071.0,255788.0,-1855671.0,-5788.0,32
Haryana,2021-05-26,744602,7735,702779.0,34088.0,207824.0,2585.0,6
Bihar,2021-05-26,695726,4746,655850.0,35130.0,-433369.0,-3208.0,10
Odisha,2021-05-26,714380,2549,612993.0,98838.0,-401057.0,-924.0,21
Goa,2021-05-26,149410,2460,131244.0,15706.0,28355.0,897.0,30
Sikkim,2021-05-26,13511,237,9904.0,3370.0,-10499.0,-200.0,11
Andaman and Nicobar Islands,2021-05-26,6878,106,6544.0,228.0,770.0,23.0,35
Uttar Pradesh,2021-05-26,1677508,19519,1588161.0,69828.0,31181.0,3252.0,9
Uttarakhand,2021-05-26,318346,6020,266758.0,45568.0,25030.0,1370.0,5
Madhya Pradesh,2021-05-26,769696,7686,713376.0,48634.0,-532290.0,-4141.0,23
Nagaland,2021-05-26,20535,315,15414.0,4806.0,11533.0,381.0,13
Puducherry,2021-05-26,98219,1408,81336.0,15475.0,30998.0,469.0,34
Lakshadweep,2021-05-26,7111,26,4765.0,2320.0,-6839.0,-26.0,31
Assam,2021-05-26,381171,2915,323368.0,54888.0,-171538.0,-1961.0,18
Tamil Nadu,2021-05-26,1911496,21340,1583504.0,306652.0,1519658.0,16547.0,33
Karnataka,2021-05-26,2472973,26399,2022172.0,424402.0,-1506284.0,-13974.0,29
Ladakh,2021-05-26,17810,179,16070.0,1561.0,-8765.0,-57.0,38
Arunachal Pradesh,2021-05-26,25002,104,21575.0,3323.0,30153.0,176.0,12
Unknown,2021-05-26,0,0,0.0,0.0,0.0,0.0,97
Punjab,2021-05-26,548231,13642,481462.0,53127.0,-537721.0,-13380.0,3
Tripura,2021-05-26,47965,473,39491.0,8001.0,36120.0,338.0,16
Chandigarh,2021-05-26,58992,714,54215.0,4063.0,1407.0,48.0,4
Dadra and Nagar Haveli and Daman and Diu,2021-05-26,10092,4,9657.0,431.0,-6694.0,-2.0,26
Telangana,2021-05-26,560141,3169,518266.0,38706.0,-288018.0,-1702.0,36
Chhattisgarh,2021-05-26,956715,12723,887518.0,56474.0,64096.0,890.0,22
Delhi,2021-05-26,1419986,23565,1374682.0,21739.0,-1173275.0,-18583.0,7
Gujarat,2021-05-26,794912,9665,722741.0,62506.0,415575.0,1096.0,24
West Bengal,2021-05-26,1301978,14674,1160928.0,126376.0,246626.0,3773.0,19
Maharashtra,2021-05-26,5626155,90349,5218768.0,317038.0,1840265.0,51722.0,27
Himachal Pradesh,2021-05-26,182982,2887,157042.0,23053.0,46805.0,993.0,2
Jharkhand,2021-05-26,333058,4891,312526.0,15641.0,-233372.0,-4025.0,20
Rajasthan,2021-05-26,923860,7911,828558.0,87391.0,-615008.0,-5211.0,8
Andhra Pradesh,2021-05-26,1609105,10328,1400754.0,198023.0,406197.0,3539.0,37
Manipur,2021-05-26,45451,720,37946.0,6785.0,90187.0,1357.0,14
Meghalaya,2021-05-26,31449,502,22976.0,7971.0,45826.0,833.0,17
Jammu and Kashmir,2021-05-26,275822,3662,227242.0,44918.0,-185656.0,-2250.0,1
Mizoram,2021-05-26,10937,34,8160.0,2743.0,-10704.0,-34.0,15
Uttar Pradesh,2021-05-27,1680684,19712,1598701.0,62271.0,-177194.0,-4248.0,9
Dadra and Nagar Haveli and Daman and Diu,2021-05-27,10129,4,9750.0,375.0,-8047.0,-2.0,26
Sikkim,2021-05-27,13806,239,10145.0,3422.0,-9987.0,-176.0,11
Punjab,2021-05-27,552235,13827,487859.0,50549.0,-378765.0,-8211.0,3
Jammu and Kashmir,2021-05-27,278859,3702,231265.0,43892.0,30502.0,515.0,1
Himachal Pradesh,2021-05-27,184347,2932,159234.0,22181.0,22741.0,599.0,2
Kerala,2021-05-27,2424388,7882,2167596.0,248910.0,-1957922.0,-6269.0,32
Bihar,2021-05-27,698329,4845,662491.0,30993.0,-478980.0,-3724.0,10
Uttarakhand,2021-05-27,321337,6113,271704.0,43520.0,20096.0,1243.0,5
Karnataka,2021-05-27,2499784,26929,2062910.0,409945.0,-1587444.0,-14891.0,29
Puducherry,2021-05-27,99540,1435,83263.0,14842.0,-48960.0,-709.0,34
Delhi,2021-05-27,1421477,23695,1378634.0,19148.0,-323426.0,-8318.0,7
Arunachal Pradesh,2021-05-27,25376,107,21765.0,3504.0,28814.0,166.0,12
Manipur,2021-05-27,46298,730,38325.0,7243.0,-39791.0,-701.0,14
West Bengal,2021-05-27,1318203,14827,1179999.0,123377.0,292977.0,4580.0,19
Chhattisgarh,2021-05-27,959544,12779,893285.0,53480.0,-734047.0,-10033.0,22
Nagaland,2021-05-27,20795,327,15545.0,4923.0,3396.0,141.0,13
Ladakh,2021-05-27,18045,181,16200.0,1664.0,2283.0,26.0,38
Tripura,2021-05-27,48507,479,40557.0,7471.0,-46982.0,-478.0,16
Assam,2021-05-27,386870,3005,329634.0,54231.0,-169487.0,-1914.0,18
Chandigarh,2021-05-27,59216,722,54921.0,3573.0,-22812.0,-295.0,4
Andhra Pradesh,2021-05-27,1627390,10427,1424859.0,192104.0,434913.0,3900.0,37
Odisha,2021-05-27,726003,2584,623628.0,99791.0,-703310.0,-2464.0,21
Maharashtra,2021-05-27,5650907,91341,5241833.0,317733.0,806032.0,45816.0,27
Andaman and Nicobar Islands,2021-05-27,6901,108,6573.0,220.0,-6785.0,-108.0,35
Telangana,2021-05-27,563903,3189,522082.0,38632.0,65151.0,521.0,36
Tamil Nadu,2021-05-27,1945260,21815,1613221.0,310224.0,783801.0,14698.0,33
Jharkhand,2021-05-27,334035,4910,314929.0,14196.0,-331696.0,-4898.0,20
Lakshadweep,2021-05-27,7229,26,4956.0,2247.0,-6489.0,-25.0,31
Mizoram,2021-05-27,11143,34,8292.0,2817.0,141112.0,536.0,15
Rajasthan,2021-05-27,927746,8018,841602.0,78126.0,27357.0,940.0,8
Goa,2021-05-27,150897,2499,132607.0,15791.0,25338.0,809.0,30
Gujarat,2021-05-27,797997,9701,732748.0,55548.0,-673392.0,-6365.0,24
Unknown,2021-05-27,0,0,0.0,0.0,0.0,0.0,97
Meghalaya,2021-05-27,32295,512,23728.0,8055.0,48866.0,888.0,17
Madhya Pradesh,2021-05-27,771878,7758,720855.0,43265.0,-745668.0,-6967.0,23
Haryana,2021-05-27,747740,7841,708255.0,31644.0,-460021.0,-4700.0,6
Jharkhand,2021-05-28,334730,4926,316707.0,13097.0,30492.0,227.0,20
Assam,2021-05-28,392574,3088,334418.0,55068.0,-320779.0,-2919.0,18
Tamil Nadu,2021-05-28,1978621,22289,1643284.0,313048.0,1035614.0,14784.0,33
Sikkim,2021-05-28,14214,240,10370.0,3604.0,-10537.0,-177.0,11
Ladakh,2021-05-28,18186,185,16345.0,1656.0,-8498.0,-56.0,38
West Bengal,2021-05-28,1331249,14975,1199120.0,117154.0,486336.0,4984.0,19
Andhra Pradesh,2021-05-28,1643557,10531,1446244.0,186782.0,-724960.0,-3252.0,37
Andaman and Nicobar Islands,2021-05-28,6917,109,6591.0,217.0,-1893.0,-47.0,35
Himachal Pradesh,2021-05-28,185819,2992,162643.0,20184.0,-128283.0,-2013.0,2
Uttarakhand,2021-05-28,323483,6201,278045.0,39237.0,-319501.0,-6151.0,5
Mizoram,2021-05-28,11382,34,8487.0,2861.0,-7123.0,-26.0,15
Arunachal Pradesh,2021-05-28,25820,109,22019.0,3692.0,-23308.0,-105.0,12
Maharashtra,2021-05-28,5672180,92225,5276203.0,303752.0,-4989797.0,-69972.0,27
Delhi,2021-05-28,1422549,23812,1382359.0,16378.0,-1121716.0,-18159.0,7
Chhattisgarh,2021-05-28,962368,12848,900100.0,49420.0,-689942.0,-9599.0,22
Punjab,2021-05-28,556089,14004,493854.0,48231.0,-388179.0,-8592.0,3
Bihar,2021-05-28,700897,4943,667506.0,28448.0,20757.0,4641.0,10
Kerala,2021-05-28,2448554,8063,2198135.0,242356.0,-1519376.0,-4320.0,32
Tripura,2021-05-28,49290,485,41590.0,7215.0,-45428.0,-474.0,16
Chandigarh,2021-05-28,59416,729,55558.0,3129.0,5930.0,91.0,4
Telangana,2021-05-28,567517,3207,526043.0,38267.0,106935.0,773.0,36
Goa,2021-05-28,152401,2538,134164.0,15699.0,90037.0,1202.0,30
Odisha,2021-05-28,732739,2618,623628.0,106493.0,-402247.0,-733.0,21
Manipur,2021-05-28,47111,748,38901.0,7462.0,15835.0,285.0,14
Dadra and Nagar Haveli and Daman and Diu,2021-05-28,10152,4,9778.0,370.0,-1224.0,0.0,26
Meghalaya,2021-05-28,33104,524,24325.0,8255.0,-31968.0,-518.0,17
Karnataka,2021-05-28,2523998,27405,2094369.0,402224.0,412079.0,9700.0,29
Lakshadweep,2021-05-28,7364,28,5136.0,2200.0,3001.0,23.0,31
Nagaland,2021-05-28,21023,338,15744.0,4941.0,-11568.0,-293.0,13
Rajasthan,2021-05-28,931200,8103,851998.0,71099.0,23026.0,851.0,8
Madhya Pradesh,2021-05-28,773855,7828,727700.0,38327.0,57068.0,2717.0,23
Unknown,2021-05-28,0,0,0.0,0.0,0.0,0.0,97
Jammu and Kashmir,2021-05-28,281628,3739,235617.0,42272.0,-271472.0,-3570.0,1
Haryana,2021-05-28,750062,7939,713934.0,28189.0,-492995.0,-5123.0,6
Uttar Pradesh,2021-05-28,1683865,19899,1605696.0,58270.0,26899.0,3016.0,9
Gujarat,2021-05-28,800866,9734,742050.0,49082.0,-406637.0,-4467.0,24
Puducherry,2021-05-28,100677,1455,84749.0,14473.0,-63984.0,-846.0,34
Chandigarh,2021-05-29,59577,735,56084.0,2758.0,5931.0,85.0,4
Arunachal Pradesh,2021-05-29,26317,111,22352.0,3854.0,27091.0,156.0,12
Dadra and Nagar Haveli and Daman and Diu,2021-05-29,10207,4,9845.0,358.0,467.0,0.0,26
Bihar,2021-05-29,702682,5004,672868.0,24810.0,22153.0,4639.0,10
Mizoram,2021-05-29,11659,35,8643.0,2981.0,36803.0,145.0,15
Karnataka,2021-05-29,2546821,27806,2146621.0,372394.0,-2470988.0,-26287.0,29
Punjab,2021-05-29,559795,14180,500651.0,44964.0,-542732.0,-13775.0,3
Goa,2021-05-29,153456,2570,135560.0,15326.0,21030.0,640.0,30
Madhya Pradesh,2021-05-29,775709,7891,733496.0,34322.0,-763261.0,-7357.0,23
Manipur,2021-05-29,47843,761,39480.0,7602.0,69251.0,1050.0,14
Meghalaya,2021-05-29,33835,544,25266.0,8025.0,-12850.0,-294.0,17
Tamil Nadu,2021-05-29,2009700,22775,1674539.0,312386.0,640670.0,12625.0,33
Unknown,2021-05-29,0,0,0.0,0.0,0.0,0.0,97
West Bengal,2021-05-29,1343442,15120,1218516.0,109806.0,-1140734.0,-11175.0,19
Telangana,2021-05-29,571044,3226,530025.0,37793.0,-269275.0,-1567.0,36
Delhi,2021-05-29,1423690,23951,1385158.0,14581.0,13248.0,1117.0,7
Himachal Pradesh,2021-05-29,187342,3056,165791.0,18495.0,-184078.0,-3042.0,2
Haryana,2021-05-29,752069,8035,718959.0,25075.0,18176.0,1626.0,6
Rajasthan,2021-05-29,933848,8181,863175.0,62492.0,-875156.0,-7335.0,8
Uttarakhand,2021-05-29,325425,6261,285170.0,33994.0,-293452.0,-5847.0,5
Chhattisgarh,2021-05-29,965208,12915,905361.0,46932.0,38909.0,637.0,22
Uttar Pradesh,2021-05-29,1686138,20053,1613841.0,52244.0,-1206056.0,-13046.0,9
Nagaland,2021-05-29,21215,343,15882.0,4990.0,12844.0,366.0,13
Andhra Pradesh,2021-05-29,1657986,10634,1466990.0,180362.0,-1624967.0,-10226.0,37
Puducherry,2021-05-29,101900,1476,86528.0,13896.0,-65491.0,-868.0,34
Kerala,2021-05-29,2470872,8257,2224405.0,238210.0,-2455840.0,-8212.0,32
Assam,2021-05-29,398010,3168,340178.0,54664.0,321929.0,3350.0,18
Andaman and Nicobar Islands,2021-05-29,6936,113,6630.0,193.0,-2604.0,-54.0,35
Lakshadweep,2021-05-29,7542,29,5404.0,2109.0,-7473.0,-29.0,31
Gujarat,2021-05-29,803387,9761,750015.0,43611.0,58817.0,367.0,24
Jharkhand,2021-05-29,335417,4945,318689.0,11783.0,12203.0,186.0,20
Sikkim,2021-05-29,14634,243,10597.0,3794.0,17376.0,155.0,11
Odisha,2021-05-29,739995,2651,635179.0,102165.0,303156.0,5703.0,21
Jammu and Kashmir,2021-05-29,284431,3795,239254.0,41382.0,158031.0,904.0,1
Tripura,2021-05-29,49885,498,42468.0,6919.0,-30720.0,-298.0,16
Maharashtra,2021-05-29,5692920,93198,5307874.0,291848.0,-5602133.0,-89909.0,27
Ladakh,2021-05-29,18310,187,16517.0,1606.0,2695.0,22.0,38
Goa,2021-05-30,154419,2597,136766.0,15056.0,-110793.0,-1993.0,30
Sikkim,2021-05-30,14907,247,10829.0,3831.0,17566.0,162.0,11
Jharkhand,2021-05-30,336240,4958,320336.0,10946.0,12531.0,180.0,20
Mizoram,2021-05-30,11988,36,8863.0,3089.0,-7596.0,-27.0,15
Kerala,2021-05-30,2494385,8455,2252505.0,233425.0,1860806.0,14029.0,32
Rajasthan,2021-05-30,936162,8251,871283.0,56628.0,17906.0,703.0,8
Assam,2021-05-30,403623,3245,344083.0,56295.0,-162953.0,-2030.0,18
Bihar,2021-05-30,704173,5052,678036.0,21085.0,124411.0,7194.0,10
Chandigarh,2021-05-30,59740,740,56534.0,2466.0,-43936.0,-492.0,4
Uttarakhand,2021-05-30,327112,6360,289642.0,31110.0,-230439.0,-4684.0,5
Odisha,2021-05-30,747143,2686,658646.0,85811.0,202786.0,2239.0,21
Andhra Pradesh,2021-05-30,1671742,10738,1487382.0,173622.0,-1104619.0,-5826.0,37
Uttar Pradesh,2021-05-30,1688152,20208,1621743.0,46201.0,22487.0,2707.0,9
Haryana,2021-05-30,753937,8132,722711.0,23094.0,17914.0,1922.0,6
Puducherry,2021-05-30,102896,1497,88246.0,13153.0,-55125.0,-789.0,34
Himachal Pradesh,2021-05-30,188604,3086,168529.0,16989.0,16283.0,425.0,2
Nagaland,2021-05-30,21371,350,16039.0,4982.0,-9171.0,-259.0,13
Maharashtra,2021-05-30,5713215,94030,5339838.0,279347.0,-4652907.0,-64499.0,27
Dadra and Nagar Haveli and Daman and Diu,2021-05-30,10214,4,9877.0,333.0,469.0,0.0,26
Madhya Pradesh,2021-05-30,777349,7959,738491.0,30899.0,-761313.0,-7330.0,23
West Bengal,2021-05-30,1354956,15268,1237290.0,102398.0,-1155463.0,-11381.0,19
Andaman and Nicobar Islands,2021-05-30,6964,113,6660.0,191.0,-3418.0,-62.0,35
Telangana,2021-05-30,574026,3247,533862.0,36917.0,97920.0,713.0,36
Ladakh,2021-05-30,18448,187,16658.0,1603.0,2082.0,20.0,38
Gujarat,2021-05-30,805617,9790,757124.0,38703.0,-563772.0,-5508.0,24
Jammu and Kashmir,2021-05-30,286684,3841,243588.0,39255.0,-139992.0,-1784.0,1
Punjab,2021-05-30,562831,14305,506349.0,42177.0,-410122.0,-9484.0,3
Manipur,2021-05-30,48850,776,40044.0,8030.0,-47880.0,-776.0,14
Karnataka,2021-05-30,2567449,28298,2189064.0,350087.0,-1619713.0,-16006.0,29
Chhattisgarh,2021-05-30,967645,12979,911752.0,42914.0,161459.0,890.0,22
